author,stars,comment
"xybcalh",5,"Penghantaran laju.. Barang sampai dengan selamat.. Thank you seller.. Pakai nmpk cantik xBercapuk pun. Selalu pakai jemana lain bercapuk klau pakai ni cantik sngt.. Thank you seller"
"t*****8",5,"Fast delivery and received In good condition, will buy again if good price"
"abidatul95",5,"Packaging:sangat cantik User Tips:not try yet Beauty Effect:matte  Barang dah sampai dengan baik dan cepat yaa..semalam order harini sampai..harap code 04 sesuailah dengan muka kita yang penuh dengan cela 😂..seller terbaik tiptop..kalau code ni ok akan repeat lagi nanti..thank you all.."
"ariana111",5,"User Tips:guna selepas toner dan mouseturizer Benefits:waterproof and lasting Beauty Effect:matte and covering smooth  Penghantaran yang pantas Dan pembungkusan yang baik.barang sampai dengan Selamat."
"n*****9",5,"Packaging:cantik sgt Usage Experience:texture ringan dan senang nk blend Beauty Profile:warna sand mmg kena dengan kulit saya  Penghantaran cepat.ni first time nk try harap2 kena dengan kulit"
"s*****l",5,"User Tips:sedikit pun dah mncukupi Beauty Profile:41. Combination n oily skin Beauty Effect:loveeee sgt, sapuan yang sgt2 smooth.. letak skit sapu2 trus mcm make up dah.. sgt2 sennag nk bersiap ke tempat keje"
"dayangsuhana85",5,"Coverage:terima kasih brg sampai dgn selamat, bungkus pun ok Texture:lembut"
"sitimuniraharis",5,"User Tips:dap sikit² Packaging:sangat cantik Usage Experience:sekata dengan kulit.  Code ni sesuai untuk kulit gelap2 sikit , dia x cerah sangat , satu tone dengan kulit. Kalau nak cerah , amik code yg lagi cerah. Overall puas hati"
"tupperware_ayin",5,"Texture:Matte Coverage:Perfect  Barang selamat sampai, kalau beli walk in selalu kod Ivory mesti sold out. Beli online dapat lagi murah tq seller👍🏼👍🏼👍🏼👍🏼👍🏼"
"aliazamani",5,"Beauty Profile:warm undertone, oily skin Usage Experience:used once Packaging:secure  Perfect shade for my skin. Easy to blend and tahan lama for oily skin. Finishing cantik."
"storepanther",5,"Texture:Lightweight Coverage:Full coverage  Best pakai skintific matte cushion ni. Bila dah pecah minyak tu lagi nampak cantik. Dah beli berapa banyak tak ingat dah. Setia dengan ini ja"
"s*****b",5,"Beauty Effect:good Usage Experience:keep repeatong Beauty Profile:skin type  Penghantaran sangat laju. Dah 3 kali repeat pakai yang ini. Sangat best. Tak rasa berat di muka. Coverage smyang sangat best."
"n*****4",5,"Benefits:oil control Beauty Profile:sesuai dgn my skin  Penghantaran laju. Sy je lambat kasi revew. Brg order selamat sampai tiada kerosakan, kebocoran pun tak ade. Beli time sale 8.8. Tp tiada yg murah sama shj."
"s*****n",5,"Received in good condition 👍   Warna sesuai dengan kulit saya. Tak rasa tebal pada kulit."
"c*****2",5,"fast delivery, good product quality, good customers service, good value for money."
"t*****y",5,"Beauty Profile:combi to oily skin Beauty Effect:matte cushion dah 3 x repeat, best and blend well with my skin. Packaging:all was good but for serum sunscreen kotak nya ada rosak sikit.but still okay kotak je  Serum spray first time baru nak try . Hopefully it goes well with my skin . And also sunscreen first time try . If good will repeat again . Thank you skintific for the the good product and fast delivery. Ordered on 28th and received on 30th. For matte cushion 100/100. Memang xguna yg lain dah"
"_*****_",5,"Beauty Profile:oily skin Usage Experience:good for oily skin so it doesnt make my face look too slippery or oily looking Benefits:high coverage  bought it during sale, really love this"
"r*****8",5,"Usage Experience:Good texture Packaging:Ok Benefits:Lasting powder  Penghantaran pantas oleh seller. Barang diterima dalam keadaan baik."
"y*****i",5,"Usage Experience:light and easy to apply. Packaging:the packaging is so cute and secure Beauty Effect:it have a good coverage and matte finish. it also have a oil control effects  Overall the product are a good quality products"
"a*****a",5,"Memang selalu beli online, tak pasti untuk keberapa kali, online lebih murah, memang dah guna, sesuai dengan kulit saya..terima kasih seller pos dengan cepat"
"nur_5260",5,"Beauty Effect:Jeans blue (beige) Pink (ivory 2) Packaging:Packaging 👍🏿. Item received in a good condition. User Tips:Wear ur day cream first then tap this cussion on ur face thoroughly."
"azstore",5,"Beauty Effect:natural Beauty Profile:kulit berminyak Packaging:bagus packing cantik  Best guna mmg tak menyesal beli.ni first time tau..tq seller pos cepat.."
"zarjon",5,"Packaging:Reka bentuk sangat cantik dan mewah. Bekas kukuh dan mudah dibawa. Beauty Profile:Warna 02 Ivory sangat sesuai untuk tona kulit cerah. Tekstur ringan dan tidak menyumbat pori. Benefits:Sangat matte dan tahan lama, sesuai untuk kulit berminyak. Kawalan minyak sangat bagus dan tahan sepanjang hari tanpa perlu touch-up. Waterproof dan tidak mudah luntur.  Pengalaman: Saya sangat berpuas hati! Sesuai untuk digunakan harian atau semasa menghadiri majlis. Akan repeat beli!"
"noraziera_91",5,"Packaging:terbaik Beauty Profile:kulit berjerawat Usage Experience:cepat sampai..  Terbaik.. full cover… penghantarn laju"
"h*****9",5,"Packaging kemas  Terima produk dalam keadaan yang baik  Sejujurnya belum sempat pakai lagi Beli sebab tengok review pengguna yang lain Beli masa sale dapat harga mampu milik Jika bersesuai saya akan beli lagi Tapi dah beli pun untuk kali kedua 🤪🤪🤪 Terpengaruh  Terima kasih seller  Menawarkan harga mampu milik"
"r*****6",5,"Usage Experience:soft tak melekit dan berminyak Packaging:design cantik Benefits:fade proof  terima kasih, dah 2 kali repeat sebab saya dah jumpa cosmetic yg sesuai dengan kulit muka"
"ainaa.sofea",5,"Beauty Profile:tan skin Benefits:full coverage Packaging:best  Dah x terkira brape kali repeat..prnah try brand lain..last tetap cari skintific jgak😆 im tan skin n used code 05 🫰🏻"
"saadiahsahidon",5,"Texture:comfortable to wear for long time Coverage:full coverage and matte  Receive in good condition.. nice and beutiful.. good coverage.. cover the acne scar.."
"adeline_giri98",5,"Benefits:Oil control, waterproof Beauty Profile:Skin tone, Skin type Beauty Effect:Pigmented  Love it so much. This is my second using skintific and i really love this brand so muchhhhhh!!!"
"a*****l",5,"Packaging:nice Beauty Profile:oily and combination skin type, ivory, 33 years old, dull complexion, dark spots, blemishes, blackheads around nose area  Yet to try, have heard a lot of good reviews. Hopefully this'll suit me. Delivery was fast, thanks seller and courier 👍😊😊 good quality product"
"w*****y",5,"Packaging:Good Beauty Effect:Good Beauty Profile:Good  BARANG SAMPAI DALAM KEADAAN BAIK 👍🏻👍🏻👍🏻 DAH BANYAK KALI REPEAT"
"leenariff",5,"Beauty Profile:30 / oily skin Usage Experience:Easy to apply User Tips:I use it daily. Good product. Thank you seller."
"mier_razak",5,"Beauty Profile:Honey code, for oily skin Packaging:Very nice packaging Benefits:Waterproof velvet powder  Fast delivery, packaged nicely, thank you seller"
"didihani",5,"Beauty Profile:Combination skin Benefits:Oil-control, long lasting Beauty Effect:Matte finished, semi coverage  FINALLY found the shade perfect for my skin tone. Loving this foundation so much ❤️"
"c*****n",5,"Fast delivery and received with good condition! Worth the price!"
"m*****s",5,"User Tips:colour cntik Beauty Profile:skin tone Packaging:cantik  Rekomend…. Penghntrn pantas….. murh beli masa Live"
"1*****f",5,"Beauty Effect:coverage effect  Thank you seller brg dh sampai penghantaran cepat pembungkusan kemas"
"y*****6",5,"Beauty Effect:great coverage Beauty Profile:good for tan skin tone User Tips:tap it on the lid before tapping on face  Received in good condition, fast delivery."
"lynsuang",5,"The product is of excellent quality and offers great value for money. The seller provided attentive service, making the overall shopping experience very satisfying."
"f*****h",5,"Benefits:Belum cuba User Tips:Belum Cuba Packaging:Sangat Kemas  Terima dalam keadaan baik hehehe mang tip top la packing kedai ini hehehehe kalau sesuai dengan kulit saya, saya akan repeat order lagi ❤️"
"f*****z",5,"Received in good condition. Same as matte cushion yg besar. Full coverage, cuma yg ni mini size ni mudah dibawa dlm handbag."
"l*****_",5,"Packaging:good Usage Experience:thick Beauty Profile:oily skin  Barang diterima dengan baik. Dibalut dengan baik. Im cool undertone. No try yet on my face. Hope suitable with my skin tone."
"mitchell74",5,"Fantastic service. The item is of great quality! Quick. The packaging was immensely wonderful."
"pozie69",5,"Beauty Effect:liputan kemas Beauty Profile:sesuai dgn skin saya Benefits:waterprof  Pesanan telah sempurna diterima. Beli waktu live sangat jimat. Terima kasih."
"pijul87",5,"Coverage:Reorder means good Texture:Reorder means good  Reorder means good, right? Done well received. Fast delivery & great service. Thank you."
"r*****g",5,"Repeat order yang entah berapa kali. Penghantaran cepat betul. Tq seller. Beli dua sekali senang. Barang sampai dengan baik"
"j*****e",5,"Good product quality Good value for money Good packaging Fast delivery Excellent service by seller"
"a*****3",5,"Beauty Effect:matte Benefits:oil control effect, waterproof Packaging:look expensive  tan skin yang kuning langsat, warm undertone. this code sangat suitable literally the exact shade my kulit.. terkejut sbb waterproof (but still transfer tapi better sangat drpd gold)  - as super oily skin person, this one is better choice drpd gold, even with minimum skinprep pun tk cakey, helps to control oil and senang pakai.. suitable for daily and heavy makeup.."
"c*****8",5,"User Tips:xtry lagi Beauty Profile:kod cerah ke medium Packaging:baik  sampai dgn selamat , item yg betul dan berpuas hati ada rezeki sy oder lagi terima kasih🤎"
"nuratira326",5,"User Tips:after using mouseturizing Packaging:okey Usage Experience:ease of application  Barang dah sampai dengan selamat dan dalam keadaan baik... penghantaran pun cepat dan pantas... nanti nak repeat order lagi lah... terima kasih seller mmg terbaik produk ni..."
"c*****n",5,"User Tips:Use after toner and moisturiser Usage Experience:Smooth texture, easy to apply Beauty Profile:Good for oil control  Very fast delivery. Good value for money to purchase refill."
"laurentinaqueen",5,"Beauty Profile:ok, should buy darker tone Packaging:good  Receive safely, packing is good, colou and smell also good, just should take darker colour to suite well, by the way good purchase, TQ"
"haziqahnur99",5,"Coverage:good Texture:smooth and easy to blend  Good coverage and smooth ja klau apply."
"bukubooksunita",5,"Usage Experience:Well blended to my skin. Beauty Effect:Cover effectively on my skin and last for the whole day.  Last time I bought (frm different seller) the sponge was disintergrated and the cushion was dry. Maybe it's all stock. Glad this time it's ok."
"k*****n",5,"Packaging:nice User Tips:before pakai prep skin first wajib Benefits:long lasting  mmg best skintific ni , sy dh try 3 cushion foundation , yg ni paling coverage tutup segala parut parut , cumanya heavy sikit lah , kalau nk yg daily kena pakai yg bukan matte , boleh try yg glowing finisher  , dh 3 kali repeat senanyer mmg padu korang kena try , yang oiky memang recommended lah 🤩"
"s*****s",5,"TRUSTED SELLER!! TRUSTED SELLER!! parcel di pack dengan selamat. penghantaran smpai sblm hari estimated date, parcel yg di order semua dpt. harga berpatutan.  tqsoomuch seller"
"h*****4",5,"User Tips:set with loose powder Usage Experience:easy to blend, easy to wear, the finishing is gooddd. Packaging:the design is pretty too  The product coverage buildable, easy to use, my skin oily so its last up to 4hrs before need touch up"
"aisyahmulberry",5,"Beauty Effect:Great pigmentation Packaging:Packaging in good condition Beauty Profile:makes becomes flawless and smooth  Thank you so much seller for this delivery!! The packaging is in good condition! 🥰💖"
"anissyafiqahalias",5,"Benefits:excellent, waterproof Packaging:elegant User Tips:use with setting spray  Love skintific product🥰😘 penghantaran sgt laju, baru beli semalam hari ini da smp. Brg pon diterima dalam keadaan yg baik. Dpt hrga murah masa payday sale. Thank you so much seller🥰"
"phyllis2109",5,"Coverage:👍 Texture:👍  Received in excellent packaging with bubble wrap and in good condition. Long expiry dated August 2027."
"l*****0",5,"Packaging:very nice Beauty Profile:skin tone Beauty Effect:matte  Fast delivery and received product in good condition. Ordered jean cover and is very nice, look elegant.  This product is recommended by my niece, so give it a try. Haven't tried yet hopefully will like it."
"l*****s",5,"Usage Experience:easy to blend Benefits:tak cakey Beauty Effect:smooth finish  I absolutely love this cushion foundation! It applies effortlessly and gives my skin such a smooth, flawless finish. It blurs imperfections without looking heavy or cakey. My complexion looks naturally even and radiant all day. Definitely a must-have in my makeup routine."
"m*****h",5,"Benefits:good Beauty Effect:good coverage Beauty Profile:suitable to my skin  Packaging cantik, sampai dlm keadaan yg baik👍🏼 baru je pakai coverage okay, cepat siap"
"n*****l",5,"Fast delivery. Good packaging. Good service by the seller. Good product. So affordable. Thank you. Awesome!!!"
